Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
catasauqua-pennsylvania-1908,"Catasauqua, Pennsylvania (1908)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1908, showcasing the architectural layout and Victorian-era typography of Catasauqua, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Catasauqua, 1908, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",catasauqua-pennsylvania-1908-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/catasauqua-pennsylvania-1908.jpg,1,"Catasauqua, Pennsylvania - 1908 Sanborn Fire Insurance Map",active
catasauqua-pennsylvania-1908,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",catasauqua-pennsylvania-1908-medium,0,,deny,manual,299.00,,true,true,,,,active
catasauqua-pennsylvania-1908,,,,,,,,Size,"Large (20⅜ × 24"")",catasauqua-pennsylvania-1908-large,0,,deny,manual,465.00,,true,true,,,,active
catasauqua-pennsylvania-1913,"Catasauqua, Pennsylvania (1913)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1913, showcasing the architectural layout and Victorian-era typography of Catasauqua, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Catasauqua, 1913, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",catasauqua-pennsylvania-1913-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/catasauqua-pennsylvania-1913.jpg,1,"Catasauqua, Pennsylvania - 1913 Sanborn Fire Insurance Map",active
catasauqua-pennsylvania-1913,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",catasauqua-pennsylvania-1913-medium,0,,deny,manual,299.00,,true,true,,,,active
catasauqua-pennsylvania-1913,,,,,,,,Size,"Large (20⅜ × 24"")",catasauqua-pennsylvania-1913-large,0,,deny,manual,465.00,,true,true,,,,active
chambersburg-pennsylvania-1887,"Chambersburg, Pennsylvania (1887)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1887, showcasing the architectural layout and Victorian-era typography of Chambersburg, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Chambersburg, 1887, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",chambersburg-pennsylvania-1887-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/chambersburg-pennsylvania-1887.jpg,1,"Chambersburg, Pennsylvania - 1887 Sanborn Fire Insurance Map",active
chambersburg-pennsylvania-1887,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",chambersburg-pennsylvania-1887-medium,0,,deny,manual,299.00,,true,true,,,,active
chambersburg-pennsylvania-1887,,,,,,,,Size,"Large (20⅜ × 24"")",chambersburg-pennsylvania-1887-large,0,,deny,manual,465.00,,true,true,,,,active
chambersburg-pennsylvania-1894,"Chambersburg, Pennsylvania (1894)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1894, showcasing the architectural layout and Victorian-era typography of Chambersburg, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Chambersburg, 1894, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",chambersburg-pennsylvania-1894-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/chambersburg-pennsylvania-1894.jpg,1,"Chambersburg, Pennsylvania - 1894 Sanborn Fire Insurance Map",active
chambersburg-pennsylvania-1894,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",chambersburg-pennsylvania-1894-medium,0,,deny,manual,299.00,,true,true,,,,active
chambersburg-pennsylvania-1894,,,,,,,,Size,"Large (20⅜ × 24"")",chambersburg-pennsylvania-1894-large,0,,deny,manual,465.00,,true,true,,,,active
chambersburg-pennsylvania-1899,"Chambersburg, Pennsylvania (1899)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1899, showcasing the architectural layout and Victorian-era typography of Chambersburg, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Chambersburg, 1899, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",chambersburg-pennsylvania-1899-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/chambersburg-pennsylvania-1899.jpg,1,"Chambersburg, Pennsylvania - 1899 Sanborn Fire Insurance Map",active
chambersburg-pennsylvania-1899,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",chambersburg-pennsylvania-1899-medium,0,,deny,manual,299.00,,true,true,,,,active
chambersburg-pennsylvania-1899,,,,,,,,Size,"Large (20⅜ × 24"")",chambersburg-pennsylvania-1899-large,0,,deny,manual,465.00,,true,true,,,,active
chambersburg-pennsylvania-1904,"Chambersburg, Pennsylvania (1904)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1904, showcasing the architectural layout and Victorian-era typography of Chambersburg, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Chambersburg, 1904, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",chambersburg-pennsylvania-1904-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/chambersburg-pennsylvania-1904.jpg,1,"Chambersburg, Pennsylvania - 1904 Sanborn Fire Insurance Map",active
chambersburg-pennsylvania-1904,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",chambersburg-pennsylvania-1904-medium,0,,deny,manual,299.00,,true,true,,,,active
chambersburg-pennsylvania-1904,,,,,,,,Size,"Large (20⅜ × 24"")",chambersburg-pennsylvania-1904-large,0,,deny,manual,465.00,,true,true,,,,active
chambersburg-pennsylvania-1910,"Chambersburg, Pennsylvania (1910)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1910, showcasing the architectural layout and Victorian-era typography of Chambersburg, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Chambersburg, 1910, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",chambersburg-pennsylvania-1910-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/chambersburg-pennsylvania-1910.jpg,1,"Chambersburg, Pennsylvania - 1910 Sanborn Fire Insurance Map",active
chambersburg-pennsylvania-1910,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",chambersburg-pennsylvania-1910-medium,0,,deny,manual,299.00,,true,true,,,,active
chambersburg-pennsylvania-1910,,,,,,,,Size,"Large (20⅜ × 24"")",chambersburg-pennsylvania-1910-large,0,,deny,manual,465.00,,true,true,,,,active
chambersburg-pennsylvania-1916,"Chambersburg, Pennsylvania (1916)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1916, showcasing the architectural layout and Victorian-era typography of Chambersburg, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Chambersburg, 1916, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",chambersburg-pennsylvania-1916-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/chambersburg-pennsylvania-1916.jpg,1,"Chambersburg, Pennsylvania - 1916 Sanborn Fire Insurance Map",active
chambersburg-pennsylvania-1916,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",chambersburg-pennsylvania-1916-medium,0,,deny,manual,299.00,,true,true,,,,active
chambersburg-pennsylvania-1916,,,,,,,,Size,"Large (20⅜ × 24"")",chambersburg-pennsylvania-1916-large,0,,deny,manual,465.00,,true,true,,,,active
charleroi-pennsylvania-1913,"Charleroi, Pennsylvania (1913)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1913, showcasing the architectural layout and Victorian-era typography of Charleroi, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Charleroi, 1913, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",charleroi-pennsylvania-1913-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/charleroi-pennsylvania-1913.jpg,1,"Charleroi, Pennsylvania - 1913 Sanborn Fire Insurance Map",active
charleroi-pennsylvania-1913,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",charleroi-pennsylvania-1913-medium,0,,deny,manual,299.00,,true,true,,,,active
charleroi-pennsylvania-1913,,,,,,,,Size,"Large (20⅜ × 24"")",charleroi-pennsylvania-1913-large,0,,deny,manual,465.00,,true,true,,,,active
chester-pennsylvania-1885,"Chester, Pennsylvania (1885)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1885, showcasing the architectural layout and Victorian-era typography of Chester, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Chester, 1885, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",chester-pennsylvania-1885-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/chester-pennsylvania-1885.jpg,1,"Chester, Pennsylvania - 1885 Sanborn Fire Insurance Map",active
chester-pennsylvania-1885,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",chester-pennsylvania-1885-medium,0,,deny,manual,299.00,,true,true,,,,active
chester-pennsylvania-1885,,,,,,,,Size,"Large (20⅜ × 24"")",chester-pennsylvania-1885-large,0,,deny,manual,465.00,,true,true,,,,active
chester-pennsylvania-1891,"Chester, Pennsylvania (1891)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1891, showcasing the architectural layout and Victorian-era typography of Chester, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Chester, 1891, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",chester-pennsylvania-1891-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/chester-pennsylvania-1891.jpg,1,"Chester, Pennsylvania - 1891 Sanborn Fire Insurance Map",active
chester-pennsylvania-1891,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",chester-pennsylvania-1891-medium,0,,deny,manual,299.00,,true,true,,,,active
chester-pennsylvania-1891,,,,,,,,Size,"Large (20⅜ × 24"")",chester-pennsylvania-1891-large,0,,deny,manual,465.00,,true,true,,,,active
chester-pennsylvania-1898,"Chester, Pennsylvania (1898)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1898, showcasing the architectural layout and Victorian-era typography of Chester, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Chester, 1898, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",chester-pennsylvania-1898-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/chester-pennsylvania-1898.jpg,1,"Chester, Pennsylvania - 1898 Sanborn Fire Insurance Map",active
chester-pennsylvania-1898,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",chester-pennsylvania-1898-medium,0,,deny,manual,299.00,,true,true,,,,active
chester-pennsylvania-1898,,,,,,,,Size,"Large (20⅜ × 24"")",chester-pennsylvania-1898-large,0,,deny,manual,465.00,,true,true,,,,active
clairton-pennsylvania-1924,"Clairton, Pennsylvania (1924)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1924, showcasing the architectural layout and Victorian-era typography of Clairton, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Clairton, 1924, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",clairton-pennsylvania-1924-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/clairton-pennsylvania-1924.jpg,1,"Clairton, Pennsylvania - 1924 Sanborn Fire Insurance Map",active
clairton-pennsylvania-1924,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",clairton-pennsylvania-1924-medium,0,,deny,manual,299.00,,true,true,,,,active
clairton-pennsylvania-1924,,,,,,,,Size,"Large (20⅜ × 24"")",clairton-pennsylvania-1924-large,0,,deny,manual,465.00,,true,true,,,,active
clearfield-pennsylvania-1904,"Clearfield, Pennsylvania (1904)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1904, showcasing the architectural layout and Victorian-era typography of Clearfield, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Clearfield, 1904, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",clearfield-pennsylvania-1904-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/clearfield-pennsylvania-1904.jpg,1,"Clearfield, Pennsylvania - 1904 Sanborn Fire Insurance Map",active
clearfield-pennsylvania-1904,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",clearfield-pennsylvania-1904-medium,0,,deny,manual,299.00,,true,true,,,,active
clearfield-pennsylvania-1904,,,,,,,,Size,"Large (20⅜ × 24"")",clearfield-pennsylvania-1904-large,0,,deny,manual,465.00,,true,true,,,,active
clearfield-pennsylvania-1910,"Clearfield, Pennsylvania (1910)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1910, showcasing the architectural layout and Victorian-era typography of Clearfield, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Clearfield, 1910, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",clearfield-pennsylvania-1910-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/clearfield-pennsylvania-1910.jpg,1,"Clearfield, Pennsylvania - 1910 Sanborn Fire Insurance Map",active
clearfield-pennsylvania-1910,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",clearfield-pennsylvania-1910-medium,0,,deny,manual,299.00,,true,true,,,,active
clearfield-pennsylvania-1910,,,,,,,,Size,"Large (20⅜ × 24"")",clearfield-pennsylvania-1910-large,0,,deny,manual,465.00,,true,true,,,,active
clearfield-pennsylvania-1917,"Clearfield, Pennsylvania (1917)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1917, showcasing the architectural layout and Victorian-era typography of Clearfield, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Clearfield, 1917, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",clearfield-pennsylvania-1917-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/clearfield-pennsylvania-1917.jpg,1,"Clearfield, Pennsylvania - 1917 Sanborn Fire Insurance Map",active
clearfield-pennsylvania-1917,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",clearfield-pennsylvania-1917-medium,0,,deny,manual,299.00,,true,true,,,,active
clearfield-pennsylvania-1917,,,,,,,,Size,"Large (20⅜ × 24"")",clearfield-pennsylvania-1917-large,0,,deny,manual,465.00,,true,true,,,,active
clearfield-pennsylvania-1928,"Clearfield, Pennsylvania (1928)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1928, showcasing the architectural layout and Victorian-era typography of Clearfield, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Clearfield, 1928, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",clearfield-pennsylvania-1928-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/clearfield-pennsylvania-1928.jpg,1,"Clearfield, Pennsylvania - 1928 Sanborn Fire Insurance Map",active
clearfield-pennsylvania-1928,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",clearfield-pennsylvania-1928-medium,0,,deny,manual,299.00,,true,true,,,,active
clearfield-pennsylvania-1928,,,,,,,,Size,"Large (20⅜ × 24"")",clearfield-pennsylvania-1928-large,0,,deny,manual,465.00,,true,true,,,,active
coatesville-pennsylvania-1886,"Coatesville, Pennsylvania (1886)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1886, showcasing the architectural layout and Victorian-era typography of Coatesville, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Coatesville, 1886, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",coatesville-pennsylvania-1886-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/coatesville-pennsylvania-1886.jpg,1,"Coatesville, Pennsylvania - 1886 Sanborn Fire Insurance Map",active
coatesville-pennsylvania-1886,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",coatesville-pennsylvania-1886-medium,0,,deny,manual,299.00,,true,true,,,,active
coatesville-pennsylvania-1886,,,,,,,,Size,"Large (20⅜ × 24"")",coatesville-pennsylvania-1886-large,0,,deny,manual,465.00,,true,true,,,,active
coatesville-pennsylvania-1909,"Coatesville, Pennsylvania (1909)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1909, showcasing the architectural layout and Victorian-era typography of Coatesville, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Coatesville, 1909, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",coatesville-pennsylvania-1909-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/coatesville-pennsylvania-1909.jpg,1,"Coatesville, Pennsylvania - 1909 Sanborn Fire Insurance Map",active
coatesville-pennsylvania-1909,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",coatesville-pennsylvania-1909-medium,0,,deny,manual,299.00,,true,true,,,,active
coatesville-pennsylvania-1909,,,,,,,,Size,"Large (20⅜ × 24"")",coatesville-pennsylvania-1909-large,0,,deny,manual,465.00,,true,true,,,,active
coatesville-pennsylvania-1921,"Coatesville, Pennsylvania (1921)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1921, showcasing the architectural layout and Victorian-era typography of Coatesville, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Coatesville, 1921, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",coatesville-pennsylvania-1921-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/coatesville-pennsylvania-1921.jpg,1,"Coatesville, Pennsylvania - 1921 Sanborn Fire Insurance Map",active
coatesville-pennsylvania-1921,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",coatesville-pennsylvania-1921-medium,0,,deny,manual,299.00,,true,true,,,,active
coatesville-pennsylvania-1921,,,,,,,,Size,"Large (20⅜ × 24"")",coatesville-pennsylvania-1921-large,0,,deny,manual,465.00,,true,true,,,,active
coatesville-pennsylvania-1928,"Coatesville, Pennsylvania (1928)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1928, showcasing the architectural layout and Victorian-era typography of Coatesville, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Coatesville, 1928, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",coatesville-pennsylvania-1928-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/coatesville-pennsylvania-1928.jpg,1,"Coatesville, Pennsylvania - 1928 Sanborn Fire Insurance Map",active
coatesville-pennsylvania-1928,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",coatesville-pennsylvania-1928-medium,0,,deny,manual,299.00,,true,true,,,,active
coatesville-pennsylvania-1928,,,,,,,,Size,"Large (20⅜ × 24"")",coatesville-pennsylvania-1928-large,0,,deny,manual,465.00,,true,true,,,,active
columbia-pennsylvania-1886,"Columbia, Pennsylvania (1886)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1886, showcasing the architectural layout and Victorian-era typography of Columbia, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Columbia, 1886, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",columbia-pennsylvania-1886-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/columbia-pennsylvania-1886.jpg,1,"Columbia, Pennsylvania - 1886 Sanborn Fire Insurance Map",active
columbia-pennsylvania-1886,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",columbia-pennsylvania-1886-medium,0,,deny,manual,299.00,,true,true,,,,active
columbia-pennsylvania-1886,,,,,,,,Size,"Large (20⅜ × 24"")",columbia-pennsylvania-1886-large,0,,deny,manual,465.00,,true,true,,,,active
columbia-pennsylvania-1894,"Columbia, Pennsylvania (1894)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1894, showcasing the architectural layout and Victorian-era typography of Columbia, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Columbia, 1894, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",columbia-pennsylvania-1894-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/columbia-pennsylvania-1894.jpg,1,"Columbia, Pennsylvania - 1894 Sanborn Fire Insurance Map",active
columbia-pennsylvania-1894,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",columbia-pennsylvania-1894-medium,0,,deny,manual,299.00,,true,true,,,,active
columbia-pennsylvania-1894,,,,,,,,Size,"Large (20⅜ × 24"")",columbia-pennsylvania-1894-large,0,,deny,manual,465.00,,true,true,,,,active
columbia-pennsylvania-1899,"Columbia, Pennsylvania (1899)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1899, showcasing the architectural layout and Victorian-era typography of Columbia, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Columbia, 1899, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",columbia-pennsylvania-1899-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/columbia-pennsylvania-1899.jpg,1,"Columbia, Pennsylvania - 1899 Sanborn Fire Insurance Map",active
columbia-pennsylvania-1899,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",columbia-pennsylvania-1899-medium,0,,deny,manual,299.00,,true,true,,,,active
columbia-pennsylvania-1899,,,,,,,,Size,"Large (20⅜ × 24"")",columbia-pennsylvania-1899-large,0,,deny,manual,465.00,,true,true,,,,active
columbia-pennsylvania-1904,"Columbia, Pennsylvania (1904)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1904, showcasing the architectural layout and Victorian-era typography of Columbia, Pennsylvania.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Pennsylvania, Columbia, 1904, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",columbia-pennsylvania-1904-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/Pennsylvania/columbia-pennsylvania-1904.jpg,1,"Columbia, Pennsylvania - 1904 Sanborn Fire Insurance Map",active
